Pedido;Data Cadastro;Produto;Descrição Produto;Quantidade Compra;Unidade de Compra;Preço Unit. Compra;Fornecedor;Descrição Fornecedor;Situação Pedido;Previsão Entrega Inicial;Previsão Entrega Atual;Comprador;Nome Comprador;Condição Pagamento;Descrição Condição Pagamento;Data Recebimentos;Máscara de Entrada
56963;26/06/2023;5000;(1) Micro Oleo Anti-Corrosivo;30;PC;12,85;20141;FERRAMENTAS GERAIS COMERCIO IMP DE FERRAM. E MAQUINAS LTDA;Atendido;27/06/2023;27/06/2023;55;Gabriel André Bertram;84;42 dias;29/06/2023;4.01.03.01.01.00007
57971;25/08/2023;5000;(1) Micro Oleo Anti-Corrosivo;24;PC;10,1;20061;COREMMA AUTO PECAS E PARAFUSOS;Atendido;28/08/2023;28/08/2023;55;Gabriel André Bertram;6;28 DIAS;28/08/2023;4.01.03.01.01.00007
57976;25/08/2023;5000;(1) Micro Oleo Anti-Corrosivo;20;PC;12,9;23894;L. F. SILVEIRA COMERCIO DE FERRAMENTAS LTDA;Atendido;29/08/2023;29/08/2023;55;Gabriel André Bertram;91;28/42/56/70;31/08/2023;4.01.03.01.01.00007
58473;20/09/2023;5000;(1) Micro Oleo Anti-Corrosivo;100;PC;12,9;23894;L. F. SILVEIRA COMERCIO DE FERRAMENTAS LTDA;Atendido;27/09/2023;27/09/2023;55;Gabriel André Bertram;91;28/42/56/70;22/09/2023;4.01.03.01.01.00007
55297;23/02/2023;5006;(1) Oleo Hidraulico DTE 25;3;GL;869;20285;SCHRADER COMERCIO E REPRESENTACOES;Atendido;02/03/2023;02/03/2023;55;Gabriel André Bertram;6;28 DIAS;24/02/2023;4.01.03.01.01.00009
56405;17/05/2023;5006;(1) Oleo Hidraulico DTE 25;4;GL;869;20285;SCHRADER COMERCIO E REPRESENTACOES;Atendido;22/05/2023;22/05/2023;55;Gabriel André Bertram;9;28/42 DIAS;19/05/2023;4.01.03.01.01.00009
56826;16/06/2023;5006;(1) Oleo Hidraulico DTE 25;2;GL;531;24715;AMAZONAS DO BRASIL COM. E REPRESENTACAO LTDA;Atendido;16/06/2023;30/06/2023;55;Gabriel André Bertram;24;A VISTA;16/06/2023;4.01.03.01.01.00009
57834;16/08/2023;5006;(1) Oleo Hidraulico DTE 25;3;GL;869;20285;SCHRADER COMERCIO E REPRESENTACOES;Atendido;18/08/2023;18/08/2023;55;Gabriel André Bertram;10;30/60 DIAS;17/08/2023;4.01.03.01.01.00009
59033;24/10/2023;5006;(1) Oleo Hidraulico DTE 25;4;GL;869;20285;SCHRADER COMERCIO E REPRESENTACOES;Atendido;27/10/2023;27/10/2023;55;Gabriel André Bertram;6;28 DIAS;25/10/2023;4.01.03.01.01.00009
55105;09/02/2023;5010;Lixa Ferro 225x275mm G-100Ref 6567568;0,5;CT;262,75;20141;FERRAMENTAS GERAIS COMERCIO IMP DE FERRAM. E MAQUINAS LTDA;Atendido;13/02/2023;17/02/2023;55;Gabriel André Bertram;84;42 dias;15/02/2023;2.01.01.01.08.00001
58484;21/09/2023;5012;Lixa D'Agua 225x275mm G-600 .......Ref 6572227;50;FL;1,49;21600;CHIMAS INDUSTRIA E COMERCIO LTDA;Atendido;26/09/2023;26/09/2023;55;Gabriel André Bertram;12;28/42/56 DIAS;29/09/2023;2.01.01.01.06.00002
56313;10/05/2023;5014;Escova Aco C/ Cabo 15x4;5;PC;6,73;23894;L. F. SILVEIRA COMERCIO DE FERRAMENTAS LTDA;Atendido;15/05/2023;15/05/2023;55;Gabriel André Bertram;6;28 DIAS;12/05/2023;2.02.02.01.03.00002
57200;07/07/2023;5014;Escova Aco C/ Cabo 15x4;5;PC;5,49;24470;LF COMERCIAL DE BENS LTDA-ATACADO JOI;Atendido;07/07/2023;12/07/2023;55;Gabriel André Bertram;6;28 DIAS;14/07/2023;2.02.02.01.03.00002
57866;18/08/2023;5014;Escova Aco C/ Cabo 15x4;5;PC;5,49;24470;LF COMERCIAL DE BENS LTDA-ATACADO JOI;Atendido;23/08/2023;23/08/2023;55;Gabriel André Bertram;91;28/42/56/70;28/08/2023;2.02.02.01.03.00002
55885;11/04/2023;5020;REGISTRO GAVETA    1';1;PC;8,94;22513;ALFA DISTRIBUIDORA;Atendido;12/04/2023;12/04/2023;55;Gabriel André Bertram;6;28 DIAS;12/04/2023;4.01.08.02.01.00025
55097;09/02/2023;5034;Anel O'RING 2021 I-23.5 E-27.1;20;PC;0,168;23434;SMIERVEDA VEDACOES IND. LTDA;Atendido;23/02/2023;23/02/2023;55;Gabriel André Bertram;6;28 DIAS;20/02/2023;4.01.06.01.01.00019
55097;09/02/2023;5044;Anel O'RING 2009 I-5.3 E-8.8;20;PC;0,1027;23434;SMIERVEDA VEDACOES IND. LTDA;Atendido;23/02/2023;23/02/2023;55;Gabriel André Bertram;6;28 DIAS;20/02/2023;4.01.06.01.01.00007
55097;09/02/2023;5045;Anel O'RING 2010 I-6.1 E-9.6;20;PC;0,1027;23434;SMIERVEDA VEDACOES IND. LTDA;Atendido;23/02/2023;23/02/2023;55;Gabriel André Bertram;6;28 DIAS;20/02/2023;4.01.06.01.01.00008
55097;09/02/2023;5046;Anel O'RING 2011 I-7.6 E-11.2;20;PC;0,1027;23434;SMIERVEDA VEDACOES IND. LTDA;Atendido;23/02/2023;23/02/2023;55;Gabriel André Bertram;6;28 DIAS;20/02/2023;4.01.06.01.01.00009
55097;09/02/2023;5050;Anel O'RING 2008 I-4.5 E-8.0;20;PC;0,1027;23434;SMIERVEDA VEDACOES IND. LTDA;Atendido;23/02/2023;23/02/2023;55;Gabriel André Bertram;6;28 DIAS;20/02/2023;4.01.06.01.01.00006
55097;09/02/2023;5053;Anel O'RING 2012 I-9.2 E-12.8;20;PC;0,1027;23434;SMIERVEDA VEDACOES IND. LTDA;Atendido;23/02/2023;23/02/2023;55;Gabriel André Bertram;6;28 DIAS;20/02/2023;4.01.06.01.01.00010
55097;09/02/2023;5058;Anel O'RING 2018 I-18.8 E-22.3;20;PC;0,136;23434;SMIERVEDA VEDACOES IND. LTDA;Atendido;23/02/2023;23/02/2023;55;Gabriel André Bertram;6;28 DIAS;20/02/2023;4.01.06.01.01.00016
56209;02/05/2023;5060;Anel O'RING 2020 I-21.9 E-25.5;100;PC;0,121;20071;COMERCIO PARAF. FERR. BERTOLDI LTDA;Atendido;02/05/2023;02/05/2023;55;Gabriel André Bertram;6;28 DIAS;02/05/2023;4.01.06.01.01.00018
56209;02/05/2023;5065;Anel O'RING 2114 I-15.5 E-20.8;100;PC;0,288;20071;COMERCIO PARAF. FERR. BERTOLDI LTDA;Atendido;02/05/2023;02/05/2023;55;Gabriel André Bertram;6;28 DIAS;02/05/2023;4.01.06.01.01.00044
57949;23/08/2023;5070;Anel O'RING 2204 I- 9.1 E-16.2;2;PC;1,42;23434;SMIERVEDA VEDACOES IND. LTDA;Atendido;24/08/2023;24/08/2023;55;Gabriel André Bertram;6;28 DIAS;25/08/2023;4.01.06.01.01.00063
57999;25/08/2023;5075;Anel O'RING 2211 I-20.2 E-27.3;10;PC;0,34;24545;MMC VEDACOES LTDA;Atendido;01/09/2023;04/09/2023;55;Gabriel André Bertram;6;28 DIAS;05/09/2023;4.01.06.01.01.00070
59163;31/10/2023;5076;Anel O'RING 2212 I-21.8 E-28.9;15;PC;1,18;24433;ONFLEX BR MANGUEIRAS E CONEXOES LTDA;Atendido;31/10/2023;31/10/2023;55;Gabriel André Bertram;6;28 DIAS;09/11/2023;4.01.06.01.01.00071
56783;14/06/2023;5078;Anel O'RING 2214 I-25.0 E-32.0;1;PC;3;21691;BERTOLDI MANGUEIRAS E CONEXOES LTDA;Atendido;15/06/2023;15/06/2023;55;Gabriel André Bertram;6;28 DIAS;13/06/2023;4.01.06.01.01.00073
56429;18/05/2023;5089;Anel O'RING 2242 I-101.2 E-108.2;2;PC;3,41;23434;SMIERVEDA VEDACOES IND. LTDA;Atendido;19/05/2023;19/05/2023;55;Gabriel André Bertram;6;28 DIAS;22/05/2023;4.01.06.01.01.00089
55248;20/02/2023;5130;Botina C/ Elastico Lateral NR 45 CA 34500;2;PAR;96,13;21644;CENCI & CIA. LTDA.;Atendido;23/02/2023;24/02/2023;55;Gabriel André Bertram;7;30 DIAS;24/02/2023;3.01.01.01.01.00008
55618;17/03/2023;5130;Botina C/ Elastico Lateral NR 45 CA 34500;2;PAR;96,13;21644;CENCI & CIA. LTDA.;Atendido;22/03/2023;22/03/2023;55;Gabriel André Bertram;10;30/60 DIAS;22/03/2023;3.01.01.01.01.00008
56389;16/05/2023;5130;Botina C/ Elastico Lateral NR 45 CA 34500;3;PAR;96,13;21644;CENCI & CIA. LTDA.;Atendido;19/05/2023;19/05/2023;55;Gabriel André Bertram;7;30 DIAS;24/05/2023;3.01.01.01.01.00008
57564;01/08/2023;5130;Botina C/ Elastico Lateral NR 45 CA 34500;2;PAR;103,35;21644;CENCI & CIA. LTDA.;Atendido;08/08/2023;08/08/2023;55;Gabriel André Bertram;17;30/45 DIAS;10/08/2023;3.01.01.01.01.00008
59742;07/12/2023;5130;Botina C/ Elastico Lateral NR 45 CA 34500;4;PAR;103,35;21644;CENCI & CIA. LTDA.;Atendido;12/12/2023;12/12/2023;55;Gabriel André Bertram;10;30/60 DIAS;15/12/2023;3.01.01.01.01.00008
55324;24/02/2023;5132;Tubo Mecanico Ext95mm - Int50mm;22,37;KG;29,5037;23949;ACOS AMERICA LTDA;Atendido;27/02/2023;27/02/2023;109;Marcia - Compras;6;28 DIAS;03/03/2023;1.20.02.02.01.00004
59988;19/12/2023;5132;Tubo Mecanico Ext95mm - Int50mm;268,46;KG;20,2;23949;ACOS AMERICA LTDA;Atendido;15/01/2024;15/01/2024;109;Marcia - Compras;26;28/56;15/01/2024;1.20.02.02.01.00004
59986;19/12/2023;5150;Tb Mecan Ext63,40mm - Int38mm;96,35;KG;32,9;23949;ACOS AMERICA LTDA;Atendido;15/01/2024;15/01/2024;109;Marcia - Compras;26;28/56;15/01/2024;1.20.04.03.01.00057
56959;26/06/2023;5170;Paraf Sext M16x45x1,50 8.8RPar;2;CT;364,08;20061;COREMMA AUTO PECAS E PARAFUSOS;Atendido;30/06/2023;30/06/2023;55;Gabriel André Bertram;26;28/56;30/06/2023;1.04.01.09.01.00021
57861;18/08/2023;5170;Paraf Sext M16x45x1,50 8.8RPar;1;CT;383,13;20061;COREMMA AUTO PECAS E PARAFUSOS;Atendido;21/08/2023;22/08/2023;55;Gabriel André Bertram;6;28 DIAS;22/08/2023;1.04.01.09.01.00021
58668;04/10/2023;5170;Paraf Sext M16x45x1,50 8.8RPar;2;CT;175,03;20201;METALURGICA FEY LTDA.;Atendido;06/10/2023;06/10/2023;55;Gabriel André Bertram;28;28/56/84 DIAS;07/11/2023;1.04.01.09.01.00021
55937;13/04/2023;5232;Algarismo Puncao Direito 15,0mm;1;PC;387,92;24227;CONTINENTAL FERRAM. E EQUIP. LTDA - FILIAL JOINVILLE;Atendido;14/04/2023;30/04/2023;55;Gabriel André Bertram;6;28 DIAS;26/04/2023;4.01.13.01.01.00013
55938;13/04/2023;5232;Algarismo Puncao Direito 15,0mm;1;PC;337,27;21200;FERRAMENTAS GERAIS COM. IMP. LTDA.;Atendido;20/04/2023;26/05/2023;55;Gabriel André Bertram;84;42 dias;26/05/2023;4.01.13.01.01.00013
57890;21/08/2023;5232;Algarismo Puncao Direito 15,0mm;1;PC;33,05;20991;CICAMPO MAQUINAS E FERRAMENTAS LTDA;Atendido;21/08/2023;21/08/2023;55;Gabriel André Bertram;6;28 DIAS;17/08/2023;4.01.13.01.01.00013
58992;20/10/2023;5242;Paquimetro 300mm;2;PC;462,06;24228;CONTINENTAL FERRAMENTAS E EQUIPAMENTOS LTDA;Atendido;24/10/2023;24/10/2023;55;Gabriel André Bertram;26;28/56;23/10/2023;4.01.21.01.01.00019
56888;21/06/2023;5249;Trena Aco 15,0mx3/8 Ref 7335350;10;PC;93,9;21200;FERRAMENTAS GERAIS COM. IMP. LTDA.;Atendido;26/06/2023;26/06/2023;55;Gabriel André Bertram;84;42 dias;03/07/2023;3.03.01.01.01.00004
58764;09/10/2023;5260;Transferidor Grau;1;PC;40,39;20991;CICAMPO MAQUINAS E FERRAMENTAS LTDA;Atendido;11/10/2023;11/10/2023;55;Gabriel André Bertram;6;28 DIAS;16/10/2023;4.01.11.01.01.00173
54865;27/01/2023;5269;Chapa 4,76(3/16')1000x2250mm1008/10;4.000,00;KG;5,78;20878;PANATLANTICA CATARINENSE S.A.;Atendido;06/02/2023;06/02/2023;109;Marcia - Compras;12;28/42/56 DIAS;03/02/2023;1.01.01.04.01.00004
57053;30/06/2023;5269;Chapa 4,76(3/16')1000x2250mm1008/10;3.000,00;KG;5,5;20878;PANATLANTICA CATARINENSE S.A.;Atendido;10/07/2023;10/07/2023;109;Marcia - Compras;12;28/42/56 DIAS;07/07/2023;1.01.01.04.01.00004
57482;28/07/2023;5269;Chapa 4,76(3/16')1000x2250mm1008/10;4.131,00;KG;5,45;20878;PANATLANTICA CATARINENSE S.A.;Atendido;07/08/2023;10/08/2023;109;Marcia - Compras;12;28/42/56 DIAS;10/08/2023;1.01.01.04.01.00004
58574;28/09/2023;5269;Chapa 4,76(3/16')1000x2250mm1008/10;2.000,00;KG;5,15;20878;PANATLANTICA CATARINENSE S.A.;Atendido;23/10/2023;23/10/2023;109;Marcia - Compras;12;28/42/56 DIAS;20/10/2023;1.01.01.04.01.00004
59558;24/11/2023;5269;Chapa 4,76(3/16')1000x2250mm1008/10;4.000,00;KG;5,05;20878;PANATLANTICA CATARINENSE S.A.;Atendido;11/12/2023;11/12/2023;109;Marcia - Compras;12;28/42/56 DIAS;07/12/2023;1.01.01.04.01.00004
59944;18/12/2023;5269;Chapa 4,76(3/16')1000x2250mm1008/10;2.000,00;KG;5,05;20878;PANATLANTICA CATARINENSE S.A.;Atendido;29/01/2024;29/01/2024;109;Marcia - Compras;12;28/42/56 DIAS;19/01/2024;1.01.01.04.01.00004
54574;09/01/2023;6032;Anel De Descarga 1403;1;PC;78,97;20278;REITZ INDUSTRIA MECANICA LTDA.;Atendido;10/01/2023;10/01/2023;55;Gabriel André Bertram;9;28/42 DIAS;11/01/2023;4.01.07.02.02.00005
54575;09/01/2023;6032;Anel De Descarga 1403;1;PC;78,97;20278;REITZ INDUSTRIA MECANICA LTDA.;Atendido;09/01/2023;09/01/2023;55;Gabriel André Bertram;9;28/42 DIAS;09/01/2023;4.01.07.02.02.00005
56066;20/04/2023;6051;Paraf Sext Int Cab Cil MA 10x80mm;1;CT;124,14;20149;INDUSTRIAL REX LTDA.;Atendido;25/04/2023;25/04/2023;55;Gabriel André Bertram;6;28 DIAS;25/04/2023;1.04.01.07.28.00007
59985;19/12/2023;6052;Mancal Rotula - Rala - BRUTO RBArticulacao Rala X Lanca...........Espessura 3' / Material: 1010/20.;4;PC;77,7979;22193;BAUMANN IND E COM DE ACOS LTDA;Atendido;15/01/2024;22/01/2024;109;Marcia - Compras;10;30/60 DIAS;22/01/2024;1.20.01.01.01.00053
54799;24/01/2023;6095;Kit Reparo Valvula;1;PC;372,56;23102;SAPH AUTOMACAO INDUSTRIAL LTDA;Atendido;24/01/2023;24/01/2023;55;Gabriel André Bertram;82;15 dias;08/02/2023;4.01.14.01.01.00004
56599;31/05/2023;6095;Kit Reparo Valvula;1;PC;493;23102;SAPH AUTOMACAO INDUSTRIAL LTDA;Atendido;02/06/2023;02/06/2023;55;Gabriel André Bertram;82;15 dias;31/05/2023;4.01.14.01.01.00004
57038;29/06/2023;6095;Kit Reparo Valvula;2;PC;132,89;23102;SAPH AUTOMACAO INDUSTRIAL LTDA;Atendido;30/06/2023;30/06/2023;55;Gabriel André Bertram;6;28 DIAS;07/07/2023;4.01.14.01.01.00004
57099;04/07/2023;6095;Kit Reparo Valvula;1;PC;23,75;20213;MELLO AUTO DIESEL LTDA.;Atendido;05/07/2023;05/07/2023;55;Gabriel André Bertram;2;7 DIAS;04/07/2023;4.01.14.01.01.00004
57099;04/07/2023;6095;Kit Reparo Valvula;1;PC;409,64;20213;MELLO AUTO DIESEL LTDA.;Atendido;05/07/2023;05/07/2023;55;Gabriel André Bertram;2;7 DIAS;04/07/2023;4.01.14.01.01.00004
58474;20/09/2023;6095;Kit Reparo Valvula;1;PC;17;21496;COMERCIO DE FERRAGENS ZICKUHR LTDA;Atendido;21/09/2023;21/09/2023;55;Gabriel André Bertram;6;28 DIAS;26/09/2023;4.01.14.01.01.00004
59163;31/10/2023;6095;Kit Reparo Valvula;1;PC;20;24433;ONFLEX BR MANGUEIRAS E CONEXOES LTDA;Atendido;31/10/2023;31/10/2023;55;Gabriel André Bertram;6;28 DIAS;09/11/2023;4.01.14.01.01.00004
58616;29/09/2023;6120;Anel O'RING 6037;1;PC;5;21691;BERTOLDI MANGUEIRAS E CONEXOES LTDA;Atendido;29/09/2023;29/09/2023;55;Gabriel André Bertram;6;28 DIAS;29/09/2023;4.01.06.01.01.00105
55475;07/03/2023;6127;Capa Protetora 1610508008;2;PC;1;24482;PROSPECTA SOLUCOES LTDA;Atendido;08/03/2023;08/03/2023;55;Gabriel André Bertram;5;21 DIAS;06/03/2023;4.01.02.13.01.00019
54836;26/01/2023;6166;Escova Carvao - Ref 1607014176 (ESMERILH. GWS);2;JG;29,65;23878;AUTORIZADA ASSISTENCIA TECNICA E COMERCIO DE PECAS;Atendido;27/01/2023;27/01/2023;55;Gabriel André Bertram;6;28 DIAS;27/01/2023;4.01.02.09.04.00001
57814;15/08/2023;6166;Escova Carvao - Ref 1607014176 (ESMERILH. GWS);1;JG;23,4301;23878;AUTORIZADA ASSISTENCIA TECNICA E COMERCIO DE PECAS;Atendido;16/08/2023;16/08/2023;55;Gabriel André Bertram;6;28 DIAS;17/08/2023;4.01.02.09.04.00001
57948;23/08/2023;6166;Escova Carvao - Ref 1607014176 (ESMERILH. GWS);4;JG;23,0755;23878;AUTORIZADA ASSISTENCIA TECNICA E COMERCIO DE PECAS;Atendido;24/08/2023;24/08/2023;55;Gabriel André Bertram;6;28 DIAS;25/08/2023;4.01.02.09.04.00001
58839;11/10/2023;6166;Escova Carvao - Ref 1607014176 (ESMERILH. GWS);1;JG;12,8496;23878;AUTORIZADA ASSISTENCIA TECNICA E COMERCIO DE PECAS;Atendido;11/10/2023;11/10/2023;55;Gabriel André Bertram;6;28 DIAS;13/10/2023;4.01.02.09.04.00001
59090;26/10/2023;6166;Escova Carvao - Ref 1607014176 (ESMERILH. GWS);5;JG;32;23761;MW MAQUINAS E FERRAMENTAS LTDA;Atendido;26/10/2023;26/10/2023;55;Gabriel André Bertram;6;28 DIAS;27/10/2023;4.01.02.09.04.00001
55875;06/04/2023;6181;Escova Carvao F 000611056;2;PC;32;23761;MW MAQUINAS E FERRAMENTAS LTDA;Atendido;11/04/2023;11/04/2023;55;Gabriel André Bertram;6;28 DIAS;06/04/2023;4.01.02.10.04.00001
57117;04/07/2023;6181;Escova Carvao F 000611056;1;PC;13,44;23878;AUTORIZADA ASSISTENCIA TECNICA E COMERCIO DE PECAS;Atendido;05/07/2023;05/07/2023;55;Gabriel André Bertram;6;28 DIAS;07/07/2023;4.01.02.10.04.00001
57119;04/07/2023;6181;Escova Carvao F 000611056;5;PC;32;23761;MW MAQUINAS E FERRAMENTAS LTDA;Atendido;05/07/2023;05/07/2023;55;Gabriel André Bertram;6;28 DIAS;07/07/2023;4.01.02.10.04.00001
57814;15/08/2023;6181;Escova Carvao F 000611056;1;PC;12,9602;23878;AUTORIZADA ASSISTENCIA TECNICA E COMERCIO DE PECAS;Atendido;16/08/2023;16/08/2023;55;Gabriel André Bertram;6;28 DIAS;17/08/2023;4.01.02.10.04.00001
58604;29/09/2023;6181;Escova Carvao F 000611056;4;PC;32;23761;MW MAQUINAS E FERRAMENTAS LTDA;Atendido;29/09/2023;29/09/2023;55;Gabriel André Bertram;6;28 DIAS;29/09/2023;4.01.02.10.04.00001
59775;08/12/2023;6181;Escova Carvao F 000611056;1;PC;26;23761;MW MAQUINAS E FERRAMENTAS LTDA;Atendido;08/12/2023;08/12/2023;55;Gabriel André Bertram;6;28 DIAS;12/12/2023;4.01.02.10.04.00001
58630;02/10/2023;6222;CARCACA                   20516-PEP;3;PC;696,88;20278;REITZ INDUSTRIA MECANICA LTDA.;Atendido;06/10/2023;09/11/2023;55;Gabriel André Bertram;6;28 DIAS;13/11/2023;4.01.07.09.01.00010
59642;30/11/2023;6222;CARCACA                   20516-PEP;1;PC;784,49;20278;REITZ INDUSTRIA MECANICA LTDA.;Atendido;30/11/2023;30/11/2023;55;Gabriel André Bertram;12;28/42/56 DIAS;08/12/2023;4.01.07.09.01.00010
56601;31/05/2023;6227;Barra Sext Latao 12,70mm (1/2);10;KG;136,13;20706;REFLO COM. DE  FERROS  LTDA.;Atendido;05/06/2023;19/06/2023;109;Marcia - Compras;6;28 DIAS;16/06/2023;1.09.03.08.01.00002
58794;10/10/2023;6227;Barra Sext Latao 12,70mm (1/2);10,71;KG;103,9047;24089;ACO IDEAL LTDA;Atendido;16/10/2023;16/10/2023;109;Marcia - Compras;14;30/45/60 DIAS;19/10/2023;1.09.03.08.01.00002
55100;09/02/2023;6237;Rebite Hermetico Al 4,8x11,5 CbAblREF REFAL - AHA 664;1;MIL;668,4;20061;COREMMA AUTO PECAS E PARAFUSOS;Atendido;16/02/2023;16/02/2023;55;Gabriel André Bertram;6;28 DIAS;10/02/2023;1.04.04.01.03.00001
55304;24/02/2023;6237;Rebite Hermetico Al 4,8x11,5 CbAblREF REFAL - AHA 664;1;MIL;640,5;20061;COREMMA AUTO PECAS E PARAFUSOS;Atendido;02/03/2023;02/03/2023;55;Gabriel André Bertram;26;28/56;02/03/2023;1.04.04.01.03.00001
55097;09/02/2023;6246;Anel O'RING 2023 I-26.7 E-30.3;15;PC;0,2;23434;SMIERVEDA VEDACOES IND. LTDA;Atendido;23/02/2023;23/02/2023;55;Gabriel André Bertram;6;28 DIAS;20/02/2023;4.01.06.01.01.00021
58226;05/09/2023;6248;Anel O'RING 2252 I-132.9 E-140.0;1;PC;22;21691;BERTOLDI MANGUEIRAS E CONEXOES LTDA;Atendido;05/09/2023;05/09/2023;55;Gabriel André Bertram;6;28 DIAS;05/09/2023;4.01.06.01.01.00091
55475;07/03/2023;6253;Conector Circular MELRO Ref PA/P4 P;3;PC;4;24482;PROSPECTA SOLUCOES LTDA;Atendido;08/03/2023;08/03/2023;55;Gabriel André Bertram;5;21 DIAS;06/03/2023;4.01.02.03.02.00007
55169;14/02/2023;6256;Micro Pistola MB-36 Especial;4;PC;277;20821;BLU SOLDAS FERRAMENTAS  LTDA.;Atendido;22/02/2023;22/02/2023;55;Gabriel André Bertram;6;28 DIAS;16/02/2023;4.01.09.01.04.00017
57736;10/08/2023;6256;Micro Pistola MB-36 Especial;5;PC;277;20821;BLU SOLDAS FERRAMENTAS  LTDA.;Atendido;11/08/2023;11/08/2023;55;Gabriel André Bertram;12;28/42/56 DIAS;17/08/2023 - 25/08/2023;4.01.09.01.04.00017
58772;09/10/2023;6264;Fusivel Encaixe 15A;20;PC;0,66;20061;COREMMA AUTO PECAS E PARAFUSOS;Atendido;18/10/2023;20/10/2023;55;Gabriel André Bertram;6;28 DIAS;23/10/2023;1.05.01.11.01.00003
55051;07/02/2023;6269;Badana Plastica (Grande) 730x520mm (CÓD-S005C);100;PC;22;21534;BIRK IND. E COMERCIO LTDA. ME;Atendido;06/03/2023;06/03/2023;109;Marcia - Compras;10;30/60 DIAS;03/03/2023;1.10.01.01.01.00018
56847;16/06/2023;6269;Badana Plastica (Grande) 730x520mm (CÓD-S005C);100;PC;22;21534;BIRK IND. E COMERCIO LTDA. ME;Atendido;24/07/2023;24/07/2023;109;Marcia - Compras;10;30/60 DIAS;20/07/2023;1.10.01.01.01.00018
57412;25/07/2023;6269;Badana Plastica (Grande) 730x520mm (CÓD-S005C);200;PC;22;21534;BIRK IND. E COMERCIO LTDA. ME;Atendido;21/08/2023;21/08/2023;109;Marcia - Compras;10;30/60 DIAS;17/08/2023;1.10.01.01.01.00018
58803;10/10/2023;6269;Badana Plastica (Grande) 730x520mm (CÓD-S005C);200;PC;22;21534;BIRK IND. E COMERCIO LTDA. ME;Atendido;23/10/2023;06/11/2023;109;Marcia - Compras;10;30/60 DIAS;07/11/2023;1.10.01.01.01.00018
59082;25/10/2023;6269;Badana Plastica (Grande) 730x520mm (CÓD-S005C);100;PC;22;21534;BIRK IND. E COMERCIO LTDA. ME;Atendido;04/12/2023;04/12/2023;109;Marcia - Compras;10;30/60 DIAS;06/12/2023;1.10.01.01.01.00018
59985;19/12/2023;6271;Suporte Lat Rotula Bruto - CambaoRBArticulacao Lanca..................Espessura: 1/2 / Material: 1010/20;8;PC;35,5267;22193;BAUMANN IND E COM DE ACOS LTDA;Atendido;15/01/2024;22/01/2024;109;Marcia - Compras;10;30/60 DIAS;22/01/2024;1.20.02.02.01.00015
57794;14/08/2023;6273;Correia V 3TB 68;3;PC;64,6667;20071;COMERCIO PARAF. FERR. BERTOLDI LTDA;Atendido;15/08/2023;15/08/2023;55;Gabriel André Bertram;6;28 DIAS;17/08/2023;4.01.05.02.01.00001
54578;09/01/2023;6279;Oculos Seguranca - CA 19632;12;PC;6,4;24612;CORSUL COMERCIO E REPRESENTACOES DO SUL LTDA;Atendido;12/01/2023;12/01/2023;55;Gabriel André Bertram;12;28/42/56 DIAS;12/01/2023;3.01.01.01.05.00002
54828;26/01/2023;6279;Oculos Seguranca - CA 19632;24;PC;5,17;21644;CENCI & CIA. LTDA.;Atendido;31/01/2023;31/01/2023;55;Gabriel André Bertram;7;30 DIAS;08/02/2023;3.01.01.01.05.00002
55090;08/02/2023;6279;Oculos Seguranca - CA 19632;12;PC;6,4;24612;CORSUL COMERCIO E REPRESENTACOES DO SUL LTDA;Atendido;14/02/2023;14/02/2023;55;Gabriel André Bertram;12;28/42/56 DIAS;16/02/2023;3.01.01.01.05.00002
55249;20/02/2023;6279;Oculos Seguranca - CA 19632;48;PC;6,4;24612;CORSUL COMERCIO E REPRESENTACOES DO SUL LTDA;Atendido;23/02/2023;23/02/2023;55;Gabriel André Bertram;12;28/42/56 DIAS;22/02/2023;3.01.01.01.05.00002
55495;07/03/2023;6279;Oculos Seguranca - CA 19632;24;PC;6,4;24612;CORSUL COMERCIO E REPRESENTACOES DO SUL LTDA;Atendido;09/03/2023;09/03/2023;55;Gabriel André Bertram;12;28/42/56 DIAS;09/03/2023;3.01.01.01.05.00002
55618;17/03/2023;6279;Oculos Seguranca - CA 19632;36;PC;5,17;21644;CENCI & CIA. LTDA.;Atendido;22/03/2023;22/03/2023;55;Gabriel André Bertram;10;30/60 DIAS;22/03/2023;3.01.01.01.05.00002
55970;14/04/2023;6279;Oculos Seguranca - CA 19632;24;PC;5,17;21644;CENCI & CIA. LTDA.;Atendido;20/04/2023;20/04/2023;55;Gabriel André Bertram;7;30 DIAS;24/04/2023;3.01.01.01.05.00002
56139;26/04/2023;6279;Oculos Seguranca - CA 19632;36;PC;5,17;21644;CENCI & CIA. LTDA.;Atendido;28/04/2023;28/04/2023;55;Gabriel André Bertram;7;30 DIAS;04/05/2023;3.01.01.01.05.00002
56234;04/05/2023;6279;Oculos Seguranca - CA 19632;36;PC;5,17;21644;CENCI & CIA. LTDA.;Atendido;09/05/2023;09/05/2023;55;Gabriel André Bertram;7;30 DIAS;11/05/2023;3.01.01.01.05.00002
56631;01/06/2023;6279;Oculos Seguranca - CA 19632;24;PC;6,32;21644;CENCI & CIA. LTDA.;Atendido;07/06/2023;09/06/2023;55;Gabriel André Bertram;10;30/60 DIAS;16/06/2023;3.01.01.01.05.00002
